season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,home_6,away_1,away_2,away_3,away_4,away_5
2014-15,2014-11-20,1470400,250,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,23,16,7,1365,Cornell,1636,436,16,Offensive foul committed by Devin Cherry.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Cornell,South Carolina,50,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,251,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,23,16,7,NA,NA,1636,436,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,267,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,25,16,9,1611,South Carolina,1603,403,33,Laimonas Chatkevicius makes a hook shot from 6 feet out.,made,FALSE,FALSE,Hook Shot,27.8,11.150000000000006,706557,Laimonas Chatkevicius,NA,0,South Carolina,Cornell,51,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,269,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,25,16,9,1365,Cornell,1586,386,17,David Onuorah misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,791585,David Onuorah,NA,0,Cornell,South Carolina,52,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,271,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,25,16,9,1365,Cornell,1580,380,6,Shooting foul committed by Devin Cherry.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,53,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,272,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,25,16,9,1611,South Carolina,1580,380,0,Marcus Stroman misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,53,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,273,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,26,16,10,1611,South Carolina,1580,380,0,Marcus Stroman makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Cornell,53,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,276,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,26,16,10,1365,Cornell,1568,368,12,Shonn Miller misses a jump shot from 14 feet out.,missed,FALSE,FALSE,Jump Shot,38.5,9.05,602581,Shonn Miller,NA,0,Cornell,South Carolina,54,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,277,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,26,16,10,1611,South Carolina,1556,356,12,Brian Steele misses a jump shot from 14 feet out.,missed,FALSE,FALSE,Jump Shot,11.600000000000001,7.549999999999997,716974,Brian Steele,NA,0,South Carolina,Cornell,55,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,279,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,26,18,8,1365,Cornell,1551,351,5,Robert Hatter makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,791589,Robert Hatter,NA,0,Cornell,Cornell,56,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,280,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,26,18,8,1611,South Carolina,1551,351,0,Shooting foul committed by Marcus Stroman.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Cornell,Cornell,56,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,281,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,26,19,7,1365,Cornell,1551,351,0,Robert Hatter makes free throw 1 of 1.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Cornell,South Carolina,56,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,286,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,26,19,7,1365,Cornell,1531,331,20,Personal foul committed by Shonn Miller.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,57,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,287,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,27,19,8,1611,South Carolina,1531,331,0,Laimonas Chatkevicius makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,57,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,288,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,28,19,9,1611,South Carolina,1531,331,0,Laimonas Chatkevicius makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Cornell,57,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,305,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,28,19,9,1611,South Carolina,1509,309,22,Michael Carrera misses a jump shot from 20 feet out.,missed,FALSE,FALSE,Jump Shot,12.200000000000003,20.25,706554,Michael Carrera,NA,0,South Carolina,Cornell,58,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,320,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,28,19,9,1365,Cornell,1499,299,10,Offensive foul committed by Shonn Miller.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Cornell,South Carolina,59,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,326,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,28,19,9,1611,South Carolina,1487,287,12,Substitution: Mindaugas Kacinas in for Michael Carrera.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,328,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,28,19,9,1365,Cornell,1469,269,18,Devin Cherry misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,2.1000000000000014,4.65,602574,Devin Cherry,NA,0,Cornell,Cornell,60,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,331,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,28,21,7,1365,Cornell,1442,242,27,Shonn Miller makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,602581,Shonn Miller,NA,0,Cornell,South Carolina,60,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,334,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,28,21,7,1611,South Carolina,1422,222,20,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,45.7,16.349999999999994,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,61,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,334,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,28,21,7,1611,South Carolina,1422,222,0,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,45.7,16.349999999999994,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,61,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,334,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,28,21,7,1611,South Carolina,1422,222,0,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,45.7,16.349999999999994,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,61,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,334,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,28,21,7,1611,South Carolina,1422,222,0,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,45.7,16.349999999999994,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,61,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,339,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,28,21,7,1611,South Carolina,1407,207,15,Marcus Stroman misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,6,17.049999999999997,845794,Marcus Stroman,NA,0,South Carolina,South Carolina,61,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,343,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,30,21,9,1611,South Carolina,1383,183,24,Marcus Stroman makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,845794,Marcus Stroman,NA,0,South Carolina,Cornell,61,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,345,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,30,21,9,1365,Cornell,1382,182,1,Big Red take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,350,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,30,21,9,1365,Cornell,1359,159,23,Galal Cancer misses a jump shot from 17 feet out.,missed,FALSE,FALSE,Jump Shot,8.600000000000001,8.35,602572,Galal Cancer,NA,0,Cornell,South Carolina,62,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,353,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,1611,South Carolina,1339,139,20,Sindarius Thornwell makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,25.4,29.650000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Cornell,63,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,353,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,1611,South Carolina,1339,139,0,Sindarius Thornwell makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,25.4,29.650000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Cornell,64,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,353,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,1611,South Carolina,1339,139,0,Sindarius Thornwell makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,25.4,29.650000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Cornell,65,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,353,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,1611,South Carolina,1339,139,0,Sindarius Thornwell makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,25.4,29.650000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Cornell,66,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,358,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,1365,Cornell,1303,103,36,Shonn Miller misses a jump shot from 18 feet out.,missed,FALSE,FALSE,Jump Shot,9.9,14.15,602581,Shonn Miller,NA,0,Cornell,Cornell,67,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,362,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,1611,South Carolina,1299,99,4,Personal foul committed by Laimonas Chatkevicius.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Cornell,Cornell,67,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,363,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,NA,NA,1299,99,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,364,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,1365,Cornell,1299,99,0,Dave LaMore misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Cornell,Cornell,67,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,365,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,1365,Cornell,1299,99,0,Dave LaMore misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Cornell,South Carolina,67,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,369,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,1611,South Carolina,1278,78,21,Sindarius Thornwell misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,2.299999999999997,12.450000000000003,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,68,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,369,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,1611,South Carolina,1278,78,0,Sindarius Thornwell misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,2.299999999999997,12.450000000000003,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,68,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,369,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,1611,South Carolina,1278,78,0,Sindarius Thornwell misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,2.299999999999997,12.450000000000003,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,68,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,369,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,1611,South Carolina,1278,78,0,Sindarius Thornwell misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,2.299999999999997,12.450000000000003,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,68,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,371,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,1365,Cornell,1272,72,6,Shooting foul committed by Shonn Miller.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,68,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,373,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,33,21,12,1365,Cornell,1272,72,0,Substitution: Jordan Abdur-Ra'oof in for Shonn Miller.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Jordan Abdur-Ra'oof,Robert Hatter
2014-15,2014-11-20,1470400,374,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,34,21,13,1611,South Carolina,1272,72,0,Duane Notice makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,68,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Jordan Abdur-Ra'oof,Robert Hatter
2014-15,2014-11-20,1470400,375,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,35,21,14,1611,South Carolina,1272,72,0,Duane Notice makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Cornell,68,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Jordan Abdur-Ra'oof,Robert Hatter
2014-15,2014-11-20,1470400,386,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,2,35,21,14,1365,Cornell,1240,40,32,Galal Cancer misses a jump shot from 19 feet out.,missed,FALSE,FALSE,Jump Shot,8.2,13.45,602572,Galal Cancer,NA,0,Cornell,South Carolina,69,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Jordan Abdur-Ra'oof,Robert Hatter
2014-15,2014-11-20,1470400,388,1,1,South Carolina,Cornell,Gamecocks,Big Red,3,2,35,21,14,1611,South Carolina,1236,36,4,Gamecocks take a full timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Jordan Abdur-Ra'oof,Robert Hatter
2014-15,2014-11-20,1470400,396,1,1,South Carolina,Cornell,Gamecocks,Big Red,3,2,35,21,14,1611,South Carolina,1207,7,29,Laimonas Chatkevicius misses a hook shot from 7 feet out.,missed,FALSE,FALSE,Hook Shot,25.4,12.25,706557,Laimonas Chatkevicius,NA,0,South Carolina,South Carolina,70,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Jordan Abdur-Ra'oof,Robert Hatter
2014-15,2014-11-20,1470400,397,1,1,South Carolina,Cornell,Gamecocks,Big Red,3,2,35,21,14,1611,South Carolina,1201,1,6,Sindarius Thornwell misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,70,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Jordan Abdur-Ra'oof,Robert Hatter
2014-15,2014-11-20,1470400,397,1,1,South Carolina,Cornell,Gamecocks,Big Red,3,2,35,21,14,1611,South Carolina,1201,1,0,Sindarius Thornwell misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,70,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Jordan Abdur-Ra'oof,Robert Hatter
2014-15,2014-11-20,1470400,397,1,1,South Carolina,Cornell,Gamecocks,Big Red,3,2,35,21,14,1611,South Carolina,1201,1,0,Sindarius Thornwell misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,70,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Jordan Abdur-Ra'oof,Robert Hatter
2014-15,2014-11-20,1470400,397,1,1,South Carolina,Cornell,Gamecocks,Big Red,3,2,35,21,14,1611,South Carolina,1201,1,0,Sindarius Thornwell misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,70,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Jordan Abdur-Ra'oof,Robert Hatter
2014-15,2014-11-20,1470400,398,1,1,South Carolina,Cornell,Gamecocks,Big Red,3,2,35,21,14,NA,NA,1200,0,1,End of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Jordan Abdur-Ra'oof,Robert Hatter
2014-15,2014-11-20,1470400,399,1,2,South Carolina,Cornell,Gamecocks,Big Red,4,4,35,21,14,NA,NA,1200,1200,0,Start of the 2nd Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,South Carolina,70,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Jordan Abdur-Ra'oof,Robert Hatter
2014-15,2014-11-20,1470400,410,1,2,South Carolina,Cornell,Gamecocks,Big Red,4,4,37,21,16,1611,South Carolina,1177,1177,23,Duane Notice makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,745893,Duane Notice,NA,0,South Carolina,Cornell,71,NA,Brian Steele,Mindaugas Kacinas,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Jordan Abdur-Ra'oof,Robert Hatter
