season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,home_6,away_1,away_2,away_3,away_4,away_5
2014-15,2014-11-18,1454845,341,0,1,South Carolina,Baylor,Gamecocks,Bears,3,3,27,30,-3,NA,NA,1200,0,1,End of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,342,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,27,30,-3,NA,NA,1200,1200,0,Start of the 2nd Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Baylor,69,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,345,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,27,32,-5,1313,Baylor,1184,1184,16,Royce O'Neale makes a jump shot from 3 feet out.,made,FALSE,FALSE,Jump Shot,25.8,7.75,604479,Royce O'Neale,NA,0,Baylor,South Carolina,70,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,349,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,29,32,-3,1611,South Carolina,1162,1162,22,Michael Carrera makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,706554,Michael Carrera,NA,0,South Carolina,Baylor,71,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,352,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,29,32,-3,1313,Baylor,1144,1144,18,Johnathan Motley misses a jump shot from 9 feet out.,missed,FALSE,FALSE,Jump Shot,27.6,13.65,748529,Johnathan Motley,NA,0,Baylor,South Carolina,72,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,355,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,31,32,-1,1611,South Carolina,1130,1130,14,Michael Carrera makes a jump shot from 2 feet out.,made,FALSE,FALSE,Jump Shot,25.8,6.650000000000006,706554,Michael Carrera,NA,0,South Carolina,Baylor,73,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,358,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,31,34,-3,1313,Baylor,1099,1099,31,Kenny Chery makes a jump shot from 18 feet out.,made,FALSE,FALSE,Jump Shot,31.4,22.55,748526,Kenny Chery,NA,0,Baylor,South Carolina,74,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,360,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,31,34,-3,1611,South Carolina,1085,1085,14,Duane Notice misses a jump shot from 9 feet out.,missed,FALSE,FALSE,Jump Shot,28.8,12.950000000000003,745893,Duane Notice,NA,0,South Carolina,South Carolina,75,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,380,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,31,34,-3,1313,Baylor,1070,1070,15,Personal foul committed by Johnathan Motley.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,75,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,383,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,33,34,-1,1611,South Carolina,1062,1062,8,Sindarius Thornwell makes a jump shot from 7 feet out.,made,FALSE,FALSE,Jump Shot,28,11.650000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Baylor,75,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,383,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,33,34,-1,1611,South Carolina,1062,1062,0,Sindarius Thornwell makes a jump shot from 7 feet out.,made,FALSE,FALSE,Jump Shot,28,11.650000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Baylor,76,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,383,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,33,34,-1,1611,South Carolina,1062,1062,0,Sindarius Thornwell makes a jump shot from 7 feet out.,made,FALSE,FALSE,Jump Shot,28,11.650000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Baylor,77,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,383,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,33,34,-1,1611,South Carolina,1062,1062,0,Sindarius Thornwell makes a jump shot from 7 feet out.,made,FALSE,FALSE,Jump Shot,28,11.650000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Baylor,78,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,395,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,33,34,-1,1611,South Carolina,1036,1036,26,Shooting foul committed by Michael Carrera.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Baylor,Baylor,79,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,396,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,33,34,-1,1313,Baylor,1036,1036,0,Kenny Chery misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Baylor,Baylor,79,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,397,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,33,35,-2,1313,Baylor,1036,1036,0,Kenny Chery makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Baylor,South Carolina,79,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,405,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,35,1,1611,South Carolina,1017,1017,19,Sindarius Thornwell makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,47.7,7.049999999999997,745904,Sindarius Thornwell,NA,0,South Carolina,Baylor,80,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,405,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,35,1,1611,South Carolina,1017,1017,0,Sindarius Thornwell makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,47.7,7.049999999999997,745904,Sindarius Thornwell,NA,0,South Carolina,Baylor,81,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,405,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,35,1,1611,South Carolina,1017,1017,0,Sindarius Thornwell makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,47.7,7.049999999999997,745904,Sindarius Thornwell,NA,0,South Carolina,Baylor,82,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,405,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,35,1,1611,South Carolina,1017,1017,0,Sindarius Thornwell makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,47.7,7.049999999999997,745904,Sindarius Thornwell,NA,0,South Carolina,Baylor,83,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,408,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,35,1,1313,Baylor,997,997,20,Johnathan Motley misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,9.9,24.35,748529,Johnathan Motley,NA,0,Baylor,Baylor,84,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,410,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,38,-2,1313,Baylor,984,984,13,Kenny Chery makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,48,12.65,748526,Kenny Chery,NA,0,Baylor,South Carolina,84,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,413,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,38,-2,1611,South Carolina,968,968,16,Tyrone Johnson misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,8.399999999999999,24.049999999999997,601539,Tyrone Johnson,NA,0,South Carolina,Baylor,85,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,414,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,40,-4,1313,Baylor,963,963,5,Taurean Prince dunks.,made,FALSE,FALSE,Dunk Shot,25,5.25,696209,Taurean Prince,NA,0,Baylor,South Carolina,86,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,416,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,40,-4,1611,South Carolina,947,947,16,Sindarius Thornwell misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,4.700000000000003,22.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,87,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,416,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,40,-4,1611,South Carolina,947,947,16,Sindarius Thornwell misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,4.700000000000003,22.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Baylor,87,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,416,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,40,-4,1611,South Carolina,947,947,0,Sindarius Thornwell misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,4.700000000000003,22.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,88,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,416,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,40,-4,1611,South Carolina,947,947,0,Sindarius Thornwell misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,4.700000000000003,22.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Baylor,88,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,416,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,40,-4,1611,South Carolina,947,947,0,Sindarius Thornwell misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,4.700000000000003,22.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,89,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,416,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,40,-4,1611,South Carolina,947,947,0,Sindarius Thornwell misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,4.700000000000003,22.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Baylor,89,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,416,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,40,-4,1611,South Carolina,947,947,0,Sindarius Thornwell misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,4.700000000000003,22.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,90,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,416,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,40,-4,1611,South Carolina,947,947,0,Sindarius Thornwell misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,4.700000000000003,22.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Baylor,90,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,418,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,40,-4,NA,NA,939,939,8,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,420.5,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,40,-4,1611,South Carolina,939,939,0,Shooting foul committed by Sindarius Thornwell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Baylor,Baylor,91,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,420.5,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,40,-4,1611,South Carolina,939,939,0,Shooting foul committed by Sindarius Thornwell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Baylor,Baylor,91,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,424,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,41,-5,1313,Baylor,939,939,0,Royce O'Neale makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Baylor,Baylor,91,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,425,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,42,-6,1313,Baylor,939,939,0,Royce O'Neale makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Baylor,South Carolina,91,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,432,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,42,-6,1611,South Carolina,924,924,15,Duane Notice misses a jump shot from 8 feet out.,missed,FALSE,FALSE,Jump Shot,33.1,6.849999999999994,745893,Duane Notice,NA,0,South Carolina,South Carolina,92,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,433,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,36,42,-6,1313,Baylor,920,920,4,Shooting foul committed by Kenny Chery.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,92,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,434,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,37,42,-5,1611,South Carolina,920,920,0,Demetrius Henry makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,92,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,435,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,38,42,-4,1611,South Carolina,920,920,0,Demetrius Henry makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Baylor,92,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,438,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,38,44,-6,1313,Baylor,912,912,8,Lester Medford makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,851165,Lester Medford,NA,0,Baylor,South Carolina,93,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,441,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,40,44,-4,1611,South Carolina,892,892,20,Tyrone Johnson makes a jump shot from 5 feet out.,made,FALSE,FALSE,Jump Shot,21.3,8.75,601539,Tyrone Johnson,NA,0,South Carolina,Baylor,94,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,443,0,2,South Carolina,Baylor,Gamecocks,Bears,4,4,40,47,-7,1313,Baylor,871,871,21,Kenny Chery makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,3,10.05,748526,Kenny Chery,NA,0,Baylor,South Carolina,95,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,446,0,2,South Carolina,Baylor,Gamecocks,Bears,3,4,40,47,-7,1611,South Carolina,862,862,9,Gamecocks take a full timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,454,0,2,South Carolina,Baylor,Gamecocks,Bears,3,4,40,47,-7,1313,Baylor,838,838,24,Personal foul committed by Lester Medford.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,96,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,458,0,2,South Carolina,Baylor,Gamecocks,Bears,3,4,40,47,-7,1313,Baylor,834,834,4,Personal foul committed by Johnathan Motley.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,96,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,461,0,2,South Carolina,Baylor,Gamecocks,Bears,3,4,40,47,-7,1611,South Carolina,824,824,10,Mindaugas Kacinas misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,706563,Mindaugas Kacinas,NA,0,South Carolina,South Carolina,96,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,463,0,2,South Carolina,Baylor,Gamecocks,Bears,3,4,42,47,-5,1611,South Carolina,818,818,6,Demetrius Henry makes a jump shot from 13 feet out.,made,FALSE,FALSE,Jump Shot,11.600000000000001,4.150000000000006,745885,Demetrius Henry,NA,0,South Carolina,Baylor,96,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,466,0,2,South Carolina,Baylor,Gamecocks,Bears,3,4,42,47,-5,1313,Baylor,801,801,17,Allerik Freeman misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,748528,Allerik Freeman,NA,0,Baylor,South Carolina,97,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,468,0,2,South Carolina,Baylor,Gamecocks,Bears,3,4,42,47,-5,1313,Baylor,799,799,2,Personal foul committed by Johnathan Motley.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,98,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,473,0,2,South Carolina,Baylor,Gamecocks,Bears,3,4,42,47,-5,1611,South Carolina,780,780,19,Demetrius Henry misses a jump shot from 9 feet out.,missed,FALSE,FALSE,Jump Shot,23.7,14.150000000000006,745885,Demetrius Henry,NA,0,South Carolina,South Carolina,98,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,476,0,2,South Carolina,Baylor,Gamecocks,Bears,3,4,42,47,-5,1611,South Carolina,767,767,13,Mindaugas Kacinas misses a jump shot from 9 feet out.,missed,FALSE,FALSE,Jump Shot,15.600000000000001,6.150000000000006,706563,Mindaugas Kacinas,NA,0,South Carolina,Baylor,98,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,478,0,2,South Carolina,Baylor,Gamecocks,Bears,3,4,42,47,-5,1611,South Carolina,765,765,2,Personal foul committed by Demetrius Henry.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Baylor,Baylor,99,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
2014-15,2014-11-18,1454845,481,0,2,South Carolina,Baylor,Gamecocks,Bears,3,4,42,47,-5,1313,Baylor,753,753,12,Rico Gathers misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,696197,Rico Gathers,NA,0,Baylor,South Carolina,99,NA,Brian Steele,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Royce O&apos'Neale,Rico Gathers,Allerik Freeman,Johnathan Motley,Lester Medford
