season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6,away_7,away_8,away_9,away_10
2015-16,2015-11-29,1589164,495,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,43,-4,1650,UTSA,1120,1120,23,Nick Allen makes a jump shot from 14 feet out.,made,FALSE,FALSE,Jump Shot,30.5,17.549999999999997,896015,Nick Allen,NA,0,UTSA,Texas-Permian Basin,151,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,498,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,43,-4,1650,UTSA,1104,1104,16,Personal foul committed by Gino Littles.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Texas-Permian Basin,Texas-Permian Basin,152,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,500,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,43,-4,5190,Texas-Permian Basin,1103,1103,1,Johnnie Lacy misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,46.2,17.25,513552,Johnnie Lacy,NA,0,Texas-Permian Basin,Texas-Permian Basin,152,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,500,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,43,-4,5190,Texas-Permian Basin,1103,1103,1,Johnnie Lacy misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,46.2,17.25,513552,Johnnie Lacy,NA,0,Texas-Permian Basin,UTSA,152,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,500,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,43,-4,5190,Texas-Permian Basin,1103,1103,0,Johnnie Lacy misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,46.2,17.25,513552,Johnnie Lacy,NA,0,Texas-Permian Basin,Texas-Permian Basin,153,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,500,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,43,-4,5190,Texas-Permian Basin,1103,1103,0,Johnnie Lacy misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,46.2,17.25,513552,Johnnie Lacy,NA,0,Texas-Permian Basin,UTSA,153,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,500,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,43,-4,5190,Texas-Permian Basin,1103,1103,0,Johnnie Lacy misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,46.2,17.25,513552,Johnnie Lacy,NA,0,Texas-Permian Basin,Texas-Permian Basin,154,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,500,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,43,-4,5190,Texas-Permian Basin,1103,1103,0,Johnnie Lacy misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,46.2,17.25,513552,Johnnie Lacy,NA,0,Texas-Permian Basin,UTSA,154,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,500,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,43,-4,5190,Texas-Permian Basin,1103,1103,0,Johnnie Lacy misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,46.2,17.25,513552,Johnnie Lacy,NA,0,Texas-Permian Basin,Texas-Permian Basin,155,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,500,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,43,-4,5190,Texas-Permian Basin,1103,1103,0,Johnnie Lacy misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,46.2,17.25,513552,Johnnie Lacy,NA,0,Texas-Permian Basin,UTSA,155,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,503,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,43,-4,1650,UTSA,1094,1094,9,Offensive foul committed by Austin Karrer.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,UTSA,Texas-Permian Basin,156,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,504,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,43,-4,1650,UTSA,1094,1094,0,Substitution: J.R. Harris in for Austin Karrer.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,508,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1083,1083,11,Johnnie Lacy makes a 3-point jump shot from 25 feet out.,made,FALSE,TRUE,Jump Shot,5.199999999999999,20.45,513552,Johnnie Lacy,NA,0,Texas-Permian Basin,UTSA,157,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,508,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1083,1083,0,Johnnie Lacy makes a 3-point jump shot from 25 feet out.,made,FALSE,TRUE,Jump Shot,5.199999999999999,20.45,513552,Johnnie Lacy,NA,0,Texas-Permian Basin,UTSA,158,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,508,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1083,1083,0,Johnnie Lacy makes a 3-point jump shot from 25 feet out.,made,FALSE,TRUE,Jump Shot,5.199999999999999,20.45,513552,Johnnie Lacy,NA,0,Texas-Permian Basin,UTSA,159,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,508,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1083,1083,0,Johnnie Lacy makes a 3-point jump shot from 25 feet out.,made,FALSE,TRUE,Jump Shot,5.199999999999999,20.45,513552,Johnnie Lacy,NA,0,Texas-Permian Basin,UTSA,160,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,511,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1063,1063,20,Personal foul committed by Johnnie Lacy.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,UTSA,UTSA,161,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,511,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1063,1063,0,Personal foul committed by Johnnie Lacy.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,UTSA,UTSA,161,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,512,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1063,1063,0,Substitution: Mario Fleurima in for Johnnie Lacy.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,512,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1063,1063,0,Substitution: Mario Fleurima in for Johnnie Lacy.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,512,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1063,1063,0,Substitution: Mario Fleurima in for Johnnie Lacy.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,512,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1063,1063,0,Substitution: Mario Fleurima in for Johnnie Lacy.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,514,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,1650,UTSA,1061,1061,2,Lucas O'Brien misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,697921,Lucas O'Brien,NA,0,UTSA,Texas-Permian Basin,161,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,515,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1050,1050,11,Tramique Sutherland misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,847107,Tramique Sutherland,NA,0,Texas-Permian Basin,Texas-Permian Basin,162,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,515,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1050,1050,11,Tramique Sutherland misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,847107,Tramique Sutherland,NA,0,Texas-Permian Basin,UTSA,162,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,515,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1050,1050,0,Tramique Sutherland misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,847107,Tramique Sutherland,NA,0,Texas-Permian Basin,Texas-Permian Basin,163,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,515,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1050,1050,0,Tramique Sutherland misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,847107,Tramique Sutherland,NA,0,Texas-Permian Basin,UTSA,163,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,515,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1050,1050,0,Tramique Sutherland misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,847107,Tramique Sutherland,NA,0,Texas-Permian Basin,Texas-Permian Basin,164,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,515,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1050,1050,0,Tramique Sutherland misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,847107,Tramique Sutherland,NA,0,Texas-Permian Basin,UTSA,164,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,515,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1050,1050,0,Tramique Sutherland misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,847107,Tramique Sutherland,NA,0,Texas-Permian Basin,Texas-Permian Basin,165,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,515,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,39,46,-7,5190,Texas-Permian Basin,1050,1050,0,Tramique Sutherland misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,847107,Tramique Sutherland,NA,0,Texas-Permian Basin,UTSA,165,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,516,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,42,46,-4,1650,UTSA,1043,1043,7,Ryan Bowie makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,29.5,29.150000000000006,847609,Ryan Bowie,NA,0,UTSA,Texas-Permian Basin,166,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,517,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,42,46,-4,5190,Texas-Permian Basin,1036,1036,7,Billy Dee Williams misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.8,23.15,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,Texas-Permian Basin,167,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,517,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,42,46,-4,5190,Texas-Permian Basin,1036,1036,7,Billy Dee Williams misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.8,23.15,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,UTSA,167,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,517,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,42,46,-4,5190,Texas-Permian Basin,1036,1036,0,Billy Dee Williams misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.8,23.15,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,Texas-Permian Basin,168,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,517,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,42,46,-4,5190,Texas-Permian Basin,1036,1036,0,Billy Dee Williams misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.8,23.15,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,UTSA,168,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,517,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,42,46,-4,5190,Texas-Permian Basin,1036,1036,0,Billy Dee Williams misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.8,23.15,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,Texas-Permian Basin,169,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,517,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,42,46,-4,5190,Texas-Permian Basin,1036,1036,0,Billy Dee Williams misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.8,23.15,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,UTSA,169,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,517,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,42,46,-4,5190,Texas-Permian Basin,1036,1036,0,Billy Dee Williams misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.8,23.15,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,Texas-Permian Basin,170,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,517,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,42,46,-4,5190,Texas-Permian Basin,1036,1036,0,Billy Dee Williams misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.8,23.15,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,UTSA,170,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,528,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,42,46,-4,5190,Texas-Permian Basin,1010,1010,26,Personal foul committed by Mario Fleurima.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,UTSA,UTSA,171,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,528,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,42,46,-4,5190,Texas-Permian Basin,1010,1010,0,Personal foul committed by Mario Fleurima.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,UTSA,UTSA,171,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,539,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,42,46,-4,5190,Texas-Permian Basin,1000,1000,10,Shooting foul committed by Mario Fleurima.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,UTSA,UTSA,171,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,539,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,42,46,-4,5190,Texas-Permian Basin,1000,1000,0,Shooting foul committed by Mario Fleurima.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,UTSA,UTSA,171,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,540,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,42,46,-4,1650,UTSA,1000,1000,0,J.R. Harris misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,UTSA,UTSA,171,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
2015-16,2015-11-29,1589164,541,0,2,UTSA,Texas-Permian Basin,Roadrunners,Falcons,4,4,43,46,-3,1650,UTSA,1000,1000,0,J.R. Harris makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,UTSA,Texas-Permian Basin,171,NA,Lucas O'Brien,George Matthews,Ryan Bowie,Gino Littles,J.R. Harris,Billy Dee Williams,Gary Akbar,Gary Akbar,D'Andre Johnson,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Josh Williams
