season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6,away_7
2015-16,2015-12-30,1588671,322,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,38,20,18,1909,Francis Marion,1185,1185,0,Alex Bryant with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,92,NA,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Jamall Gregory,Duane Notice,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,323,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,38,20,18,1909,Francis Marion,1176,1176,9,Detrek Browning misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,11.3,26.25,897406,Detrek Browning,NA,0,Francis Marion,South Carolina,93,NA,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Jamall Gregory,Duane Notice,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,326,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,38,20,18,1909,Francis Marion,1171,1171,5,Personal foul committed by Brandon Parker.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,94,NA,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Jamall Gregory,Duane Notice,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,326,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,38,20,18,1909,Francis Marion,1171,1171,0,Personal foul committed by Brandon Parker.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,94,NA,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Jamall Gregory,Duane Notice,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,327,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,38,20,18,1909,Francis Marion,1171,1171,0,Substitution: Nick Talko in for Alante Fenner.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Jamall Gregory,Duane Notice,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,327,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,38,20,18,1909,Francis Marion,1171,1171,0,Substitution: Nick Talko in for Alante Fenner.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Jamall Gregory,Duane Notice,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,328,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,38,20,18,1611,South Carolina,1171,1171,0,Substitution: Michael Carrera in for Jamall Gregory.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Michael Carrera,Duane Notice,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,329,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,38,20,18,1611,South Carolina,1171,1171,0,Substitution: Laimonas Chatkevicius in for Duane Notice.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Michael Carrera,Laimonas Chatkevicius,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,330,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,38,20,18,1611,South Carolina,1171,1171,0,Substitution: Sindarius Thornwell in for Chris Silva.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Michael Carrera,Laimonas Chatkevicius,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,332,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,40,20,20,1611,South Carolina,1160,1160,11,Mindaugas Kacinas makes a jump shot from 13 feet out. Sindarius Thornwell with the assist.,made,FALSE,FALSE,Jump Shot,27.8,17.950000000000003,706563,Mindaugas Kacinas,Sindarius Thornwell,0,South Carolina,Francis Marion,94,NA,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Michael Carrera,Laimonas Chatkevicius,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,333,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,40,22,18,1909,Francis Marion,1144,1144,16,Nick Talko makes a jump shot from 10 feet out.,made,FALSE,FALSE,Jump Shot,18.3,13.15,897425,Nick Talko,NA,0,Francis Marion,South Carolina,95,NA,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Michael Carrera,Laimonas Chatkevicius,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,333,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,40,22,18,1909,Francis Marion,1144,1144,0,Nick Talko makes a jump shot from 10 feet out.,made,FALSE,FALSE,Jump Shot,18.3,13.15,897425,Nick Talko,NA,0,Francis Marion,South Carolina,96,NA,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Michael Carrera,Laimonas Chatkevicius,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,333,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,40,22,18,1909,Francis Marion,1144,1144,0,Nick Talko makes a jump shot from 10 feet out.,made,FALSE,FALSE,Jump Shot,18.3,13.15,897425,Nick Talko,NA,0,Francis Marion,South Carolina,97,NA,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Michael Carrera,Laimonas Chatkevicius,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,333,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,40,22,18,1909,Francis Marion,1144,1144,0,Nick Talko makes a jump shot from 10 feet out.,made,FALSE,FALSE,Jump Shot,18.3,13.15,897425,Nick Talko,NA,0,Francis Marion,South Carolina,98,NA,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Michael Carrera,Laimonas Chatkevicius,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,334,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,40,22,18,1611,South Carolina,1126,1126,18,Mindaugas Kacinas misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,706563,Mindaugas Kacinas,NA,0,South Carolina,South Carolina,99,NA,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Michael Carrera,Laimonas Chatkevicius,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,335,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,40,22,18,1909,Francis Marion,1126,1126,0,Nick Talko with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,99,NA,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Michael Carrera,Laimonas Chatkevicius,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,335,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,40,22,18,1909,Francis Marion,1126,1126,0,Nick Talko with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,100,NA,PJ Dozier,Marcus Stroman,Mindaugas Kacinas,Michael Carrera,Laimonas Chatkevicius,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,337,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,40,22,18,1611,South Carolina,1105,1105,21,Substitution: Chris Silva in for Mindaugas Kacinas.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,PJ Dozier,Marcus Stroman,Chris Silva,Michael Carrera,Laimonas Chatkevicius,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,338,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,40,22,18,1611,South Carolina,1105,1105,0,Substitution: Eric Cobb in for Laimonas Chatkevicius.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,PJ Dozier,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,340,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,40,22,18,1909,Francis Marion,1100,1100,5,PJ Dozier steals the ball from Nick Talko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,101,NA,PJ Dozier,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,340,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,40,22,18,1909,Francis Marion,1100,1100,5,PJ Dozier steals the ball from Nick Talko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,101,NA,PJ Dozier,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,340,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,40,22,18,1909,Francis Marion,1100,1100,0,PJ Dozier steals the ball from Nick Talko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,102,NA,PJ Dozier,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,340,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,40,22,18,1909,Francis Marion,1100,1100,0,PJ Dozier steals the ball from Nick Talko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,102,NA,PJ Dozier,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,341,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,22,20,1611,South Carolina,1094,1094,6,PJ Dozier dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,886448,PJ Dozier,NA,0,South Carolina,Francis Marion,103,NA,PJ Dozier,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,342,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,25,17,1909,Francis Marion,1083,1083,11,Detrek Browning makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,2.1000000000000014,12.25,897406,Detrek Browning,NA,0,Francis Marion,South Carolina,104,NA,PJ Dozier,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,343,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,25,17,1611,South Carolina,1063,1063,20,Michael Carrera misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,36.3,25.950000000000003,706554,Michael Carrera,NA,0,South Carolina,South Carolina,105,NA,PJ Dozier,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,344,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,25,17,1611,South Carolina,1063,1063,0,Eric Cobb with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,105,NA,PJ Dozier,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,355,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,25,17,1611,South Carolina,1063,1063,0,Michael Carrera with a turnover - Traveling,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,105,NA,PJ Dozier,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,356,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,25,17,1611,South Carolina,1063,1063,0,Substitution: Duane Notice in for PJ Dozier.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,366,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1909,Francis Marion,1049,1049,14,Judah Alexander makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,897410,Judah Alexander,NA,0,Francis Marion,Francis Marion,106,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,367,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1611,South Carolina,1049,1049,0,Shooting foul committed by Chris Silva.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,106,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,368,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1909,Francis Marion,1049,1049,0,Judah Alexander misses free throw 1 of 1.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,106,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,372,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1909,Francis Marion,1039,1039,10,Personal foul committed by Detrek Browning.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,107,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,375,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1611,South Carolina,1031,1031,8,Sindarius Thornwell with a turnover - Traveling,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,107,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,377,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1909,Francis Marion,1024,1024,7,Duane Notice steals the ball from Alex Bryant.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,108,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,378,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1611,South Carolina,1014,1014,10,Alex Bryant blocks a Duane Notice layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,745893,Duane Notice,NA,0,South Carolina,South Carolina,109,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,380,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1611,South Carolina,1008,1008,6,Duane Notice misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,21.5,28.950000000000003,745893,Duane Notice,NA,0,South Carolina,South Carolina,109,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,381,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1909,Francis Marion,1008,1008,0,Nick Talko with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,109,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,381,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1909,Francis Marion,1008,1008,0,Nick Talko with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,110,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,382,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1909,Francis Marion,992,992,16,Michael Carrera steals the ball from Judah Alexander.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,111,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,384,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1611,South Carolina,988,988,4,Michael Carrera with a turnover - Lost Ball,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,112,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,386,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1909,Francis Marion,982,982,6,Sindarius Thornwell steals the ball from Nick Talko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,113,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,386,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1909,Francis Marion,982,982,6,Sindarius Thornwell steals the ball from Nick Talko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,113,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,386,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1909,Francis Marion,982,982,0,Sindarius Thornwell steals the ball from Nick Talko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,114,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,386,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1909,Francis Marion,982,982,0,Sindarius Thornwell steals the ball from Nick Talko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,114,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,389,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,42,27,15,1909,Francis Marion,975,975,7,Personal foul committed by Alante Fenner.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,115,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,391,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,45,27,18,1611,South Carolina,962,962,13,Michael Carrera makes a 3-point jump shot from 24 feet out. Chris Silva with the assist.,made,FALSE,TRUE,Jump Shot,14.700000000000003,26.75,706554,Michael Carrera,Chris Silva,0,South Carolina,Francis Marion,115,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,403,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,45,27,18,1909,Francis Marion,932,932,30,Chris Silva blocks a Judah Alexander dunk.,missed,FALSE,FALSE,Dunk Shot,26,6.25,897410,Judah Alexander,NA,0,Francis Marion,Francis Marion,116,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,404,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,45,27,18,1909,Francis Marion,932,932,0,Judah Alexander with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,116,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,405,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,45,27,18,NA,NA,932,932,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,407,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,45,27,18,1909,Francis Marion,925,925,7,Judah Alexander misses a jump shot from 12 feet out.,missed,FALSE,FALSE,Jump Shot,20.5,16.35,897410,Judah Alexander,NA,0,Francis Marion,Francis Marion,116,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,408,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,45,27,18,1611,South Carolina,925,925,0,Michael Carrera with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,116,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,416,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,47,27,20,1611,South Carolina,909,909,16,Chris Silva makes a layup. Sindarius Thornwell with the assist.,made,FALSE,FALSE,Layup Shot,25,5.25,886457,Chris Silva,Sindarius Thornwell,0,South Carolina,South Carolina,117,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,417,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,47,27,20,1909,Francis Marion,909,909,0,Shooting foul committed by Judah Alexander.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,117,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
2015-16,2015-12-30,1588671,418,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,48,27,21,1611,South Carolina,909,909,0,Chris Silva makes free throw 1 of 1.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,117,NA,Duane Notice,Marcus Stroman,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Nick Talko
