season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,home_6,home_7,home_8,home_9,home_10,away_1,away_2,away_3,away_4,away_5,away_6,away_7,away_8,away_9,away_10
2013-14,2013-11-08,1359429,41,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,4,1,1292,Arizona State,2257,1057,12,Jonathan Gilling misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,16.4,27.25,602463,Jonathan Gilling,NA,0,Arizona State,UMBC,29,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,41,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,4,1,1292,Arizona State,2257,1057,0,Jonathan Gilling misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,16.4,27.25,602463,Jonathan Gilling,NA,0,Arizona State,Arizona State,30,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,41,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,4,1,1292,Arizona State,2257,1057,0,Jonathan Gilling misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,16.4,27.25,602463,Jonathan Gilling,NA,0,Arizona State,UMBC,30,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,41,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,4,1,1292,Arizona State,2257,1057,0,Jonathan Gilling misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,16.4,27.25,602463,Jonathan Gilling,NA,0,Arizona State,Arizona State,31,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,41,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,4,1,1292,Arizona State,2257,1057,0,Jonathan Gilling misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,16.4,27.25,602463,Jonathan Gilling,NA,0,Arizona State,UMBC,31,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,41,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,4,1,1292,Arizona State,2257,1057,0,Jonathan Gilling misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,16.4,27.25,602463,Jonathan Gilling,NA,0,Arizona State,Arizona State,32,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,41,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,4,1,1292,Arizona State,2257,1057,0,Jonathan Gilling misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,16.4,27.25,602463,Jonathan Gilling,NA,0,Arizona State,UMBC,32,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,47,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,6,-1,1491,UMBC,2226,1026,31,Malik Garner makes a jump shot from 5 feet out.,made,FALSE,FALSE,Jump Shot,28.1,9.25,705709,Malik Garner,NA,0,UMBC,Arizona State,33,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,47,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,6,-1,1491,UMBC,2226,1026,0,Malik Garner makes a jump shot from 5 feet out.,made,FALSE,FALSE,Jump Shot,28.1,9.25,705709,Malik Garner,NA,0,UMBC,Arizona State,34,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,47,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,6,-1,1491,UMBC,2226,1026,0,Malik Garner makes a jump shot from 5 feet out.,made,FALSE,FALSE,Jump Shot,28.1,9.25,705709,Malik Garner,NA,0,UMBC,Arizona State,35,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,47,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,6,-1,1491,UMBC,2226,1026,0,Malik Garner makes a jump shot from 5 feet out.,made,FALSE,FALSE,Jump Shot,28.1,9.25,705709,Malik Garner,NA,0,UMBC,Arizona State,36,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,53,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,6,-1,1491,UMBC,2195,995,31,Rodney Elliott misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,29,28.75,754116,Rodney Elliott,NA,0,UMBC,UMBC,37,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,53,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,6,-1,1491,UMBC,2195,995,0,Rodney Elliott misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,29,28.75,754116,Rodney Elliott,NA,0,UMBC,UMBC,37,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,53,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,6,-1,1491,UMBC,2195,995,0,Rodney Elliott misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,29,28.75,754116,Rodney Elliott,NA,0,UMBC,UMBC,37,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,53,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,6,-1,1491,UMBC,2195,995,0,Rodney Elliott misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,29,28.75,754116,Rodney Elliott,NA,0,UMBC,UMBC,37,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,54,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,8,-3,1491,UMBC,2187,987,8,Joey Getz makes a jump shot from 8 feet out.,made,FALSE,FALSE,Jump Shot,25.1,13.35,609474,Joey Getz,NA,0,UMBC,Arizona State,37,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,54,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,8,-3,1491,UMBC,2187,987,0,Joey Getz makes a jump shot from 8 feet out.,made,FALSE,FALSE,Jump Shot,25.1,13.35,609474,Joey Getz,NA,0,UMBC,Arizona State,38,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,54,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,8,-3,1491,UMBC,2187,987,0,Joey Getz makes a jump shot from 8 feet out.,made,FALSE,FALSE,Jump Shot,25.1,13.35,609474,Joey Getz,NA,0,UMBC,Arizona State,39,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,54,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,8,-3,1491,UMBC,2187,987,0,Joey Getz makes a jump shot from 8 feet out.,made,FALSE,FALSE,Jump Shot,25.1,13.35,609474,Joey Getz,NA,0,UMBC,Arizona State,40,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,61,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,8,-3,1491,UMBC,2177,977,10,Shooting foul committed by Rodney Elliott.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Arizona State,Arizona State,41,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,61,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,5,8,-3,1491,UMBC,2177,977,0,Shooting foul committed by Rodney Elliott.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Arizona State,Arizona State,41,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,62,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,6,8,-2,1292,Arizona State,2177,977,0,Jordan Bachynski makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Arizona State,Arizona State,41,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,62,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,6,8,-2,1292,Arizona State,2177,977,0,Jordan Bachynski makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Arizona State,Arizona State,41,NA,Jermaine Marshall,Jermaine Marshall,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,63,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,6,8,-2,1292,Arizona State,2177,977,0,Substitution: Bo Barnes in for Jermaine Marshall.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,63,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,6,8,-2,1292,Arizona State,2177,977,0,Substitution: Bo Barnes in for Jermaine Marshall.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,63,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,6,8,-2,1292,Arizona State,2177,977,0,Substitution: Bo Barnes in for Jermaine Marshall.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,63,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,6,8,-2,1292,Arizona State,2177,977,0,Substitution: Bo Barnes in for Jermaine Marshall.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,64,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,7,8,-1,1292,Arizona State,2177,977,0,Jordan Bachynski makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Arizona State,UMBC,41,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,64,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,7,8,-1,1292,Arizona State,2177,977,0,Jordan Bachynski makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Arizona State,UMBC,42,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,66,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,7,8,-1,1491,UMBC,2169,969,8,Joey Getz misses a jump shot from 11 feet out.,missed,FALSE,FALSE,Jump Shot,14.9,10.05,609474,Joey Getz,NA,0,UMBC,UMBC,43,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,66,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,7,8,-1,1491,UMBC,2169,969,8,Joey Getz misses a jump shot from 11 feet out.,missed,FALSE,FALSE,Jump Shot,14.9,10.05,609474,Joey Getz,NA,0,UMBC,Arizona State,43,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,66,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,7,8,-1,1491,UMBC,2169,969,0,Joey Getz misses a jump shot from 11 feet out.,missed,FALSE,FALSE,Jump Shot,14.9,10.05,609474,Joey Getz,NA,0,UMBC,UMBC,44,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,66,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,7,8,-1,1491,UMBC,2169,969,0,Joey Getz misses a jump shot from 11 feet out.,missed,FALSE,FALSE,Jump Shot,14.9,10.05,609474,Joey Getz,NA,0,UMBC,Arizona State,44,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,66,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,7,8,-1,1491,UMBC,2169,969,0,Joey Getz misses a jump shot from 11 feet out.,missed,FALSE,FALSE,Jump Shot,14.9,10.05,609474,Joey Getz,NA,0,UMBC,UMBC,45,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,66,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,7,8,-1,1491,UMBC,2169,969,0,Joey Getz misses a jump shot from 11 feet out.,missed,FALSE,FALSE,Jump Shot,14.9,10.05,609474,Joey Getz,NA,0,UMBC,Arizona State,45,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,66,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,7,8,-1,1491,UMBC,2169,969,0,Joey Getz misses a jump shot from 11 feet out.,missed,FALSE,FALSE,Jump Shot,14.9,10.05,609474,Joey Getz,NA,0,UMBC,UMBC,46,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,66,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,7,8,-1,1491,UMBC,2169,969,0,Joey Getz misses a jump shot from 11 feet out.,missed,FALSE,FALSE,Jump Shot,14.9,10.05,609474,Joey Getz,NA,0,UMBC,Arizona State,46,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,69,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,7,8,-1,1491,UMBC,2164,964,5,Personal foul committed by Aaron Morgan.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Arizona State,Arizona State,47,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,69,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,7,8,-1,1491,UMBC,2164,964,0,Personal foul committed by Aaron Morgan.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Arizona State,Arizona State,47,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,74,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,9,8,1,1292,Arizona State,2134,934,30,Jahii Carson makes a jump shot from 7 feet out.,made,FALSE,FALSE,Jump Shot,19.8,10.25,602428,Jahii Carson,NA,0,Arizona State,UMBC,47,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
2013-14,2013-11-08,1359429,74,0,1,Arizona State,UMBC,Sun Devils,Retrievers,4,4,9,8,1,1292,Arizona State,2134,934,0,Jahii Carson makes a jump shot from 7 feet out.,made,FALSE,FALSE,Jump Shot,19.8,10.25,602428,Jahii Carson,NA,0,Arizona State,UMBC,48,NA,Bo Barnes,Bo Barnes,Jordan Bachynski,Jordan Bachynski,Jahii Carson,Jahii Carson,Jonathan Gilling,Jonathan Gilling,Shaquielle McKissic,Shaquielle McKissic,Brett Roseboro,Brett Roseboro,Joey Getz,Joey Getz,Malik Garner,Malik Garner,Rodney Elliott,Rodney Elliott,Devarick Houston,Devarick Houston
