season,start_time,game_date,game_id,tv,home,away,home_abbr,home_id,home_logo_id,home_name,home_total,home_is_winner,home_ap_ranking,home_record,away_abbr,away_id,away_is_winner,away_logo_id,away_name,away_total,away_record,away_ap_ranking
2023-24,1:00 PM ET,2024-01-20,2605407,CBS,Boise State,San Diego State,Boise,1316,BoiseStateBroncos,Broncos,NA,NA,NA,2-0,SDSU,1592,NA,SanDiegoStateAztecs,Aztecs,NA,3-1,NA
2023-24,2:15 PM ET,2024-01-20,2606727,NA,Boston College,North Carolina,BC,1317,BostonCollegeEagles,Eagles,NA,NA,NA,4-0,UNC,1540,NA,NorthCarolinaTarHeels,Tar Heels,NA,3-0,20
2023-24,2:00 PM ET,2024-01-20,2601356,NA,Colgate,Boston University,Colg,1359,ColgateRaiders,Raiders,NA,NA,NA,2-2,BU,1318,NA,BostonUniversityTerriers,Terriers,NA,1-3,NA
2023-24,2:00 PM ET,2024-01-20,2593370,NA,Bowling Green,Western Michigan,BGSU,1320,BowlingGreenFalcons,Falcons,NA,NA,NA,2-2,WestMI,1692,NA,WesternMichiganBroncos,Broncos,NA,0-3,NA
2023-24,2:00 PM ET,2024-01-20,2601272,NA,Brown,Cornell,Brown,1322,BrownBears,Bears,NA,NA,NA,1-3,Cor,1365,NA,CornellBigRed,Big Red,NA,3-1,NA
2023-24,2:00 PM ET,2024-01-20,2610097,NA,Lafayette,Bucknell,Laf,1462,LafayetteLeopards,Leopards,NA,NA,NA,0-3,Buck,1323,NA,BucknellBison,Bison,NA,1-4,NA
2023-24,4:00 PM ET,2024-01-20,2602318,NA,Butler,DePaul,Butler,1324,ButlerBulldogs,Bulldogs,NA,NA,NA,3-1,DePaul,1383,NA,DePaulBlueDemons,Blue Demons,NA,1-3,NA
2023-24,1:00 PM ET,2024-01-20,2605468,ESPN,Texas Tech,BYU,TxTch,1656,TexasTechRedRaiders,Red Raiders,NA,NA,NA,3-0,BYU,1325,NA,BYUCougars,Cougars,NA,4-0,NA
2023-24,4:00 PM ET,2024-01-20,2576649,NA,UC Santa Barbara,Cal State Fullerton,UC-SB,1595,UCSantaBarbaraGauchos,Gauchos,NA,NA,NA,0-2,CSF,1413,NA,CalStateFullertonTitans,Titans,NA,1-2,NA
2023-24,5:00 PM ET,2024-01-20,2609395,NA,California,Washington State,Cal,1338,CaliforniaGoldenBears,Golden Bears,NA,NA,NA,2-2,WashSt,1686,NA,WashingtonStateCougars,Cougars,NA,2-1,NA
2023-24,8:00 PM ET,2024-01-20,2589225,NA,California Baptist,Southern Utah,CalBap,1801,CaliforniaBaptistLancers,Lancers,NA,NA,NA,3-1,SoUt,1608,NA,SouthernUtahThunderbirds,Thunderbirds,NA,1-2,NA
2023-24,4:00 PM ET,2024-01-20,2603129,NA,Towson,Campbell,Towson,1659,TowsonTigers,Tigers,NA,NA,NA,2-3,Camp,1339,NA,CampbellFightingCamels,Fighting Camels,NA,1-2,NA
2023-24,6:00 PM ET,2024-01-20,2603111,CBSS,UNCW,Charleston,UNCW,1525,UNCWSeahawks,Seahawks,NA,NA,NA,3-0,CofC,1347,NA,CharlestonCougars,Cougars,NA,1-3,NA
2023-24,7:00 PM ET,2024-01-20,2602839,NA,High Point,Charleston Southern,HighPt,1884,HighPointPanthers,Panthers,NA,NA,NA,1-2,ChSou,1349,NA,CharlestonSouthernBuccaneers,Buccaneers,NA,2-2,NA
2023-24,4:00 PM ET,2024-01-20,2603255,NA,Charlotte,North Texas,Char,1523,Charlotte49ers,49ers,NA,NA,NA,2-1,NorTx,1541,NA,NorthTexasMeanGreen,Mean Green,NA,2-2,NA
2023-24,1:00 PM ET,2024-01-20,2605461,ESP+,Cincinnati,Oklahoma,Cin,1353,CincinnatiBearcats,Bearcats,NA,NA,NA,3-0,Okla,1558,NA,OklahomaSooners,Sooners,NA,4-0,NA
2023-24,12:00 PM ET,2024-01-20,2594311,NA,VMI,Citadel,VMI,1679,VMIKeydets,Keydets,NA,NA,NA,1-4,Cit,1368,NA,CitadelBulldogs,Bulldogs,NA,1-3,NA
2023-24,4:00 PM ET,2024-01-20,2606730,NA,Florida State,Clemson,FlaSt,1410,FloridaStateSeminoles,Seminoles,NA,NA,NA,2-1,Clem,1355,NA,ClemsonTigers,Tigers,NA,3-0,NA
2023-24,2:00 PM ET,2024-01-20,2593223,NA,Cleveland State,Purdue Fort Wayne,CleSt,1356,ClevelandStateVikings,Vikings,NA,NA,NA,3-2,PFW,1797,NA,PurdueFortWayneMastodons,Mastodons,NA,5-0,NA
2023-24,7:00 PM ET,2024-01-20,2609405,NA,Colorado,Oregon State,Colo,1360,ColoradoBuffaloes,Buffaloes,NA,NA,25,3-0,OreSt,1563,NA,OregonStateBeavers,Beavers,NA,3-1,NA
2023-24,2:00 PM ET,2024-01-20,2601576,NA,Columbia,Princeton,Colum,1362,ColumbiaLions,Lions,NA,NA,NA,3-2,Prince,1575,NA,PrincetonTigers,Tigers,NA,4-0,NA
2023-24,4:00 PM ET,2024-01-20,2601584,NA,Coppin State,Morgan State,Coppin,1364,CoppinStateEagles,Eagles,NA,NA,NA,0-6,MorgSt,1513,NA,MorganStateBears,Bears,NA,2-3,NA
2023-24,12:00 PM ET,2024-01-20,2602354,FS1,Seton Hall,Creighton,SetonH,1599,SetonHallPirates,Pirates,NA,NA,NA,4-0,Cre,1367,NA,CreightonBluejays,Bluejays,NA,4-0,8
2023-24,8:00 PM ET,2024-01-20,2576650,NA,UC Riverside,CSUN,CalRv,2012,UCRiversideHighlanders,Highlanders,NA,NA,NA,1-3,CS-Nr,1545,NA,CSUNMatadors,Matadors,NA,3-1,NA
2023-24,2:00 PM ET,2024-01-20,2601615,NA,Dartmouth,Yale,Dart,1377,DartmouthBigGreen,Big Green,NA,NA,NA,1-2,Yale,1716,NA,YaleBulldogs,Bulldogs,NA,3-2,NA
2023-24,4:00 PM ET,2024-01-20,2600178,NA,Davidson,Richmond,Dav,1378,DavidsonWildcats,Wildcats,NA,NA,NA,2-2,Rich,1583,NA,RichmondSpiders,Spiders,NA,2-1,NA
2023-24,12:30 PM ET,2024-01-20,2600173,NA,Dayton,Rhode Island,Dayton,1379,DaytonFlyers,Flyers,NA,NA,NA,3-1,URI,1581,NA,RhodeIslandRams,Rams,NA,3-1,NA
2023-24,2:00 PM ET,2024-01-20,2609533,NA,Drexel,Delaware,Drexel,1387,DrexelDragons,Dragons,NA,NA,NA,2-2,Del,1380,NA,DelawareFightinBlueHens,Fightin' Blue Hens,NA,4-0,NA
2023-24,4:00 PM ET,2024-01-20,2607273,NA,Delaware State,Maryland Eastern Shore,DelSt,1381,DelawareStateHornets,Hornets,NA,NA,NA,1-3,Md-ES,1492,NA,MarylandEasternShoreHawks,Hawks,NA,2-2,NA
2023-24,1:00 PM ET,2024-01-20,2588420,NA,North Dakota,Denver,NorDak,2049,NorthDakotaFightingHawks,Fighting Hawks,NA,NA,NA,2-1,Denver,1382,NA,DenverPioneers,Pioneers,NA,2-3,NA
2023-24,4:00 PM ET,2024-01-20,2593231,NA,Detroit,Youngstown State,Det,1384,DetroitTitans,Titans,NA,NA,NA,0-4,YSU,1717,NA,YoungstownStatePenguins,Penguins,NA,2-2,NA
2023-24,4:00 PM ET,2024-01-20,2589231,NA,Utah Valley,Utah Tech,UtVaU,5155,UtahValleyWolverines,Wolverines,NA,NA,NA,2-1,UtTech,8164,NA,UtahTechTrailblazers,Trailblazers,NA,2-2,NA
2023-24,1:00 PM ET,2024-01-20,2603386,NA,Drake,Evansville,Drake,1386,DrakeBulldogs,Bulldogs,NA,NA,NA,2-0,Evan,1400,NA,EvansvilleAces,Aces,NA,4-0,NA
2023-24,8:00 PM ET,2024-01-20,2606734,NA,Duke,Pittsburgh,Duke,1388,DukeBlueDevils,Blue Devils,NA,NA,9,3-1,Pitt,1570,NA,PittsburghPanthers,Panthers,NA,4-0,NA
2023-24,2:30 PM ET,2024-01-20,2600174,NA,Saint Joseph's,Duquesne,StJoes,1619,SaintJosephsHawks,Hawks,NA,NA,NA,3-1,Duq,1389,NA,DuquesneDukes,Dukes,NA,4-1,NA
2023-24,3:00 PM ET,2024-01-20,2603261,NA,UAB,East Carolina,UAB,1303,UABBlazers,Blazers,NA,NA,NA,2-2,ECU,1391,NA,EastCarolinaPirates,Pirates,NA,2-1,NA
2023-24,4:30 PM ET,2024-01-20,2592395,NA,Lindenwood,Eastern Illinois,Linden,5405,LindenwoodLions,Lions,NA,NA,NA,2-3,EastIl,1392,NA,EasternIllinoisPanthers,Panthers,NA,2-3,NA
2023-24,4:00 PM ET,2024-01-20,2593377,NA,Ohio,Eastern Michigan,Ohio,1556,OhioBobcats,Bobcats,NA,NA,NA,2-1,EastMi,1394,NA,EasternMichiganEagles,Eagles,NA,2-2,NA
2023-24,8:00 PM ET,2024-01-20,2573145,NA,Idaho State,Eastern Washington,IdaSt,1442,IdahoStateBengals,Bengals,NA,NA,NA,2-2,EastWa,1395,NA,EasternWashingtonEagles,Eagles,NA,0-4,NA
2023-24,7:00 PM ET,2024-01-20,2603087,NA,Elon,Northeastern,Elon,1401,ElonPhoenix,Phoenix,NA,NA,NA,3-2,NE,1542,NA,NortheasternHuskies,Huskies,NA,1-2,NA
2023-24,7:00 PM ET,2024-01-20,2591883,NA,FGCU,Stetson,FGCU,5080,FGCUEagles,Eagles,NA,NA,NA,1-4,Stet,1629,NA,StetsonHatters,Hatters,NA,1-2,NA
2023-24,1:00 PM ET,2024-01-20,2600343,NA,Missouri,Florida,Missou,1507,MissouriTigers,Tigers,NA,NA,NA,3-1,Fla,1407,NA,FloridaGators,Gators,NA,3-1,NA
2023-24,6:30 PM ET,2024-01-20,2613191,NA,UAPB,Florida A&M,UAPB,1304,UAPBGoldenLions,Golden Lions,NA,NA,NA,3-2,FlaA&M,1408,NA,FloridaAMRattlers,Rattlers,NA,0-3,NA
2023-24,1:00 PM ET,2024-01-20,2600180,NA,Fordham,Loyola Chicago,Ford,1411,FordhamRams,Rams,NA,NA,NA,2-1,Ly-Il,1473,NA,LoyolaChicagoRamblers,Ramblers,NA,2-2,NA
2023-24,9:00 PM ET,2024-01-20,2606720,NA,Utah State,Fresno State,UtahSt,1671,UtahStateAggies,Aggies,NA,NA,NA,2-1,Fres,1412,NA,FresnoStateBulldogs,Bulldogs,NA,2-1,NA
2023-24,12:00 PM ET,2024-01-20,2594312,NA,Furman,Western Carolina,Furman,1414,FurmanPaladins,Paladins,NA,NA,NA,3-1,WCU,1695,NA,WesternCarolinaCatamounts,Catamounts,NA,4-0,NA
2023-24,1:00 PM ET,2024-01-20,2602843,NA,Gardner-Webb,Winthrop,G-Webb,1820,GardnerWebbRunninBulldogs,Runnin' Bulldogs,NA,NA,NA,2-3,Win,1699,NA,WinthropEagles,Eagles,NA,3-2,NA
2023-24,2:00 PM ET,2024-01-20,2600176,NA,George Mason,St. Bonaventure,GMason,1418,GeorgeMasonPatriots,Patriots,NA,NA,NA,3-0,StBon,1615,NA,StBonaventureBonnies,Bonnies,NA,2-2,NA
2023-24,12:00 PM ET,2024-01-20,2600179,NA,Massachusetts,George Washington,UMass,1489,MassachusettsMinutemen,Minutemen,NA,NA,NA,2-1,GW,1417,NA,GeorgeWashingtonRevolutionaries,Revolutionaries,NA,4-0,NA
2023-24,6:00 PM ET,2024-01-20,2600368,SECN,Kentucky,Georgia,Kty,1459,KentuckyWildcats,Wildcats,NA,NA,17,3-1,UGa,1420,NA,GeorgiaBulldogs,Bulldogs,NA,2-2,NA
2023-24,3:00 PM ET,2024-01-20,2588830,NA,Georgia Southern,Georgia State,GaSo,1416,GeorgiaSouthernEagles,Eagles,NA,NA,NA,0-3,GaSt,1421,NA,GeorgiaStatePanthers,Panthers,NA,1-2,NA
2023-24,6:00 PM ET,2024-01-20,2606731,NA,Georgia Tech,Virginia,GaTech,1422,GeorgiaTechYellowJackets,Yellow Jackets,NA,NA,NA,2-1,UVa,1677,NA,VirginiaCavaliers,Cavaliers,NA,4-0,NA
2023-24,10:00 PM ET,2024-01-20,2595267,NA,San Diego,Gonzaga,SD,1591,SanDiegoToreros,Toreros,NA,NA,NA,3-1,Gonz,1423,NA,GonzagaBulldogs,Bulldogs,NA,2-0,11
2023-24,6:30 PM ET,2024-01-20,2608103,NA,Grambling State,Southern University,Gram,1424,GramblingStateTigers,Tigers,NA,NA,NA,2-2,Sou,1428,NA,SouthernUniversityJaguars,Jaguars,NA,1-3,NA
2023-24,10:00 PM ET,2024-01-20,2589224,NA,Seattle,Grand Canyon,Seattl,1598,SeattleRedhawks,Redhawks,NA,NA,NA,2-2,GraCan,1426,NA,GrandCanyonAntelopes,Antelopes,NA,3-0,NA
2023-24,6:30 PM ET,2024-01-20,2593225,NA,Northern Kentucky,Green Bay,NorKY,5404,NorthernKentuckyNorse,Norse,NA,NA,NA,1-2,WI-GB,1701,NA,GreenBayPhoenix,Phoenix,NA,1-2,NA
2023-24,2:00 PM ET,2024-01-20,2602216,NA,Monmouth,Hampton,Monm,1509,MonmouthHawks,Hawks,NA,NA,NA,1-2,Hamp,1719,NA,HamptonPirates,Pirates,NA,2-3,NA
2023-24,6:00 PM ET,2024-01-20,2603172,NA,Penn,Harvard,Penn,1568,PennQuakers,Quakers,NA,NA,NA,3-2,Harv,1431,NA,HarvardCrimson,Crimson,NA,4-1,NA
2023-24,7:00 PM ET,2024-01-20,2576653,NA,UC San Diego,Hawaii,Cal-SD,1919,UCSanDiegoTritons,Tritons,NA,NA,NA,4-0,Hawaii,1432,NA,HawaiiRainbowWarriors,Rainbow Warriors,NA,2-0,NA
2023-24,12:00 PM ET,2024-01-20,2601937,NA,Holy Cross,Loyola Maryland,HolyCr,1435,HolyCrossCrusaders,Crusaders,NA,NA,NA,1-4,Ly-Md,1475,NA,LoyolaMarylandGreyhounds,Greyhounds,NA,1-3,NA
2023-24,2:00 PM ET,2024-01-20,2605462,ESP+,Houston,UCF,Hou,1436,HoustonCougars,Cougars,NA,NA,6,5-0,UCF,1344,NA,UCFKnights,Knights,NA,2-1,NA
2023-24,4:30 PM ET,2024-01-20,2587567,NA,Houston Christian,Lamar,HCU,1437,HoustonChristianHuskies,Huskies,NA,NA,NA,0-2,Lamar,1463,NA,LamarCardinals,Cardinals,NA,2-2,NA
2023-24,4:00 PM ET,2024-01-20,2608755,NA,Howard,Norfolk State,Howard,1438,HowardBison,Bison,NA,NA,NA,2-3,Nor,1824,NA,NorfolkStateSpartans,Spartans,NA,3-2,NA
2023-24,9:00 PM ET,2024-01-20,2573146,NA,Weber State,Idaho,Web,1687,WeberStateWildcats,Wildcats,NA,NA,NA,3-1,Idaho,1441,NA,IdahoVandals,Vandals,NA,2-2,NA
2023-24,2:00 PM ET,2024-01-20,2603389,NA,Missouri State,Illinois State,MoStU,1631,MissouriStateBears,Bears,NA,NA,NA,2-1,IllSt,1445,NA,IllinoisStateRedbirds,Redbirds,NA,2-1,NA
2023-24,2:00 PM ET,2024-01-20,2602520,NA,Iowa,Purdue,Iowa,1449,IowaHawkeyes,Hawkeyes,NA,NA,NA,3-1,Purdue,1577,NA,PurdueBoilermakers,Boilermakers,NA,3-0,2
2023-24,1:00 PM ET,2024-01-20,2605465,ESPN,TCU,Iowa State,TCU,1643,TCUHornedFrogs,Horned Frogs,NA,NA,NA,4-0,IaSt,1450,NA,IowaStateCyclones,Cyclones,NA,3-0,NA
2023-24,12:00 PM ET,2024-01-20,2593229,NA,IUPUI,Robert Morris,IUPUI,1862,IUPUIJaguars,Jaguars,NA,NA,NA,2-3,RMor,1585,NA,RobertMorrisColonials,Colonials,NA,1-3,NA
2023-24,1:00 PM ET,2024-01-20,2601999,NA,Jackson State,Prairie View A&M,JkSt,1452,JacksonStateTigers,Tigers,NA,NA,NA,0-5,PVA&M,1573,NA,PrairieViewAMPanthers,Panthers,NA,2-2,NA
2023-24,3:00 PM ET,2024-01-20,2574117,NA,Jacksonville,Kennesaw State,Jac,1453,JacksonvilleDolphins,Dolphins,NA,NA,NA,2-2,KSawSt,5068,NA,KennesawStateOwls,Owls,NA,2-1,NA
2023-24,5:00 PM ET,2024-01-20,2577153,NA,Jacksonville State,Louisiana Tech,JacSt,1455,JacksonvilleStateGamecocks,Gamecocks,NA,NA,NA,1-3,LaTech,1471,NA,LouisianaTechBulldogs,Bulldogs,NA,2-1,NA
2023-24,6:00 PM ET,2024-01-20,2588869,NA,James Madison,Marshall,JMU,1454,JamesMadisonDukes,Dukes,NA,NA,24,4-0,Marsh,1486,NA,MarshallThunderingHerd,Thundering Herd,NA,1-1,NA
2023-24,4:00 PM ET,2024-01-20,2605463,ESP+,West Virginia,Kansas,WVU,1689,WestVirginiaMountaineers,Mountaineers,NA,NA,NA,2-1,Kansas,1456,NA,KansasJayhawks,Jayhawks,NA,3-0,1
2023-24,7:00 PM ET,2024-01-20,2605464,ESP+,Kansas State,Oklahoma State,KanSt,1457,KansasStateWildcats,Wildcats,NA,NA,NA,3-1,OkSt,1559,NA,OklahomaStateCowboys,Cowboys,NA,1-3,NA
2023-24,7:00 PM ET,2024-01-20,2577152,NA,Liberty,Sam Houston,Lib,1467,LibertyFlames,Flames,NA,NA,NA,4-0,SamHou,1589,NA,SamHoustonBearkats,Bearkats,NA,1-3,NA
2023-24,5:00 PM ET,2024-01-20,2591882,NA,Lipscomb,North Alabama,Lips,2051,LipscombBisons,Bisons,NA,NA,NA,3-2,NortAL,2096,NA,NorthAlabamaLions,Lions,NA,3-1,NA
2023-24,3:00 PM ET,2024-01-20,2602847,NA,Longwood,Presbyterian,Lngwd,1991,LongwoodLancers,Lancers,NA,NA,NA,3-1,Presby,1574,NA,PresbyterianBlueHose,Blue Hose,NA,5-1,NA
2023-24,4:00 PM ET,2024-01-20,2588868,NA,South Alabama,Louisiana,USA,1610,SouthAlabamaJaguars,Jaguars,NA,NA,NA,2-3,UL-Laf,1630,NA,LouisianaRaginCajuns,Ragin' Cajuns,NA,2-1,NA
2023-24,7:00 PM ET,2024-01-20,2589144,NA,Old Dominion,ULM,ODU,1560,OldDominionMonarchs,Monarchs,NA,NA,NA,1-2,UL-Mon,1526,NA,ULMWarhawks,Warhawks,NA,1-2,NA
2023-24,12:00 PM ET,2024-01-20,2606739,NA,Wake Forest,Louisville,Wake,1683,WakeForestDemonDeacons,Demon Deacons,NA,NA,NA,2-2,Lou,1472,NA,LouisvilleCardinals,Cardinals,NA,2-1,NA
2023-24,10:00 PM ET,2024-01-20,2595269,NA,Pepperdine,Loyola Marymount,Pepper,1569,PepperdineWaves,Waves,NA,NA,NA,3-2,LyMnt,1474,NA,LoyolaMarymountLions,Lions,NA,2-1,NA
2023-24,3:00 PM ET,2024-01-20,2600400,NA,LSU,Texas A&M,LSU,1476,LSUTigers,Tigers,NA,NA,NA,2-2,TexA&M,1652,NA,TexasAMAggies,Aggies,NA,4-0,13
2023-24,2:00 PM ET,2024-01-20,2588582,NA,NJIT,Maine,NJIT,1958,NJITHighlanders,Highlanders,NA,NA,NA,0-3,Maine,1481,NA,MaineBlackBears,Black Bears,NA,3-3,NA
2023-24,12:00 PM ET,2024-01-20,2602364,FOX,St. John's,Marquette,StJn,1618,StJohnsRedStorm,Red Storm,NA,NA,NA,2-2,Marq,1484,NA,MarquetteGoldenEagles,Golden Eagles,NA,3-0,4
2023-24,6:00 PM ET,2024-01-20,2608046,NA,UIW,McNeese State,IncWor,5426,UIWCardinals,Cardinals,NA,NA,NA,2-2,McNe,1490,NA,McNeeseStateCowboys,Cowboys,NA,4-1,NA
2023-24,6:00 PM ET,2024-01-20,2594308,NA,Samford,Mercer,Sam,1590,SamfordBulldogs,Bulldogs,NA,NA,NA,2-2,Mercer,1494,NA,MercerBears,Bears,NA,1-3,NA
2023-24,12:00 PM ET,2024-01-20,2606736,NA,Syracuse,Miami (FL),Syr,1633,SyracuseOrange,Orange,NA,NA,NA,3-0,Mia-Fl,1496,NA,MiamiFLHurricanes,Hurricanes,NA,4-0,12
2023-24,9:00 PM ET,2024-01-20,2577155,NA,New Mexico State,Middle Tennessee,NMSt,1532,NewMexicoStateAggies,Aggies,NA,NA,NA,3-2,MiddTn,1500,NA,MiddleTennesseeBlueRaiders,Blue Raiders,NA,3-1,NA
2023-24,7:00 PM ET,2024-01-20,2593227,NA,Wright State,Milwaukee,Wright,1706,WrightStateRaiders,Raiders,NA,NA,NA,0-3,UW-Mil,1702,NA,MilwaukeePanthers,Panthers,NA,2-2,NA
2023-24,3:30 PM ET,2024-01-20,2600420,SECN,Mississippi State,Vanderbilt,MissSt,1506,MississippiStateBulldogs,Bulldogs,NA,NA,NA,4-0,Vandy,1674,NA,VanderbiltCommodores,Commodores,NA,3-1,NA
2023-24,9:00 PM ET,2024-01-20,2573147,NA,Montana State,Montana,MontSt,1511,MontanaStateBobcats,Bobcats,NA,NA,NA,2-1,Mont,1510,NA,MontanaGrizzlies,Grizzlies,NA,2-2,NA
2023-24,4:30 PM ET,2024-01-20,2592396,NA,Southern Indiana,Morehead State,SoIndi,5440,SouthernIndianaScreamingEagles,Screaming Eagles,NA,NA,NA,1-4,Mor,1512,NA,MoreheadStateEagles,Eagles,NA,2-3,NA
2023-24,2:15 PM ET,2024-01-20,2602251,NA,Nebraska,Northwestern,Neb,1527,NebraskaCornhuskers,Cornhuskers,NA,NA,NA,5-0,NW,1547,NA,NorthwesternWildcats,Wildcats,NA,4-0,NA
2023-24,7:30 PM ET,2024-01-20,2603975,NA,Wyoming,Nevada,Wyo,1707,WyomingCowboys,Cowboys,NA,NA,NA,3-1,Nevada,1529,NA,NevadaWolfPack,Wolf Pack,NA,4-0,NA
2023-24,1:00 PM ET,2024-01-20,2588585,NA,UMBC,New Hampshire,UMBC,1491,UMBCRetrievers,Retrievers,NA,NA,NA,2-2,UNH,1530,NA,NewHampshireWildcats,Wildcats,NA,2-2,NA
2023-24,5:00 PM ET,2024-01-20,2587617,NA,New Orleans,Northwestern State,UNO,1533,NewOrleansPrivateers,Privateers,NA,NA,NA,2-1,NWSt,1548,NA,NorthwesternStateDemons,Demons,NA,1-5,NA
2023-24,4:30 PM ET,2024-01-20,2608070,NA,Texas A&M-Corpus Christi,Nicholls,TA&MCC,2003,TexasAMCorpusChristiIslanders,Islanders,NA,NA,NA,2-2,Nich,1536,NA,NichollsColonels,Colonels,NA,2-3,NA
2023-24,2:00 PM ET,2024-01-20,2603064,NA,North Carolina A&T,William & Mary,NCA&T,1537,NorthCarolinaATAggies,Aggies,NA,NA,NA,0-3,W&M,1704,NA,WilliamMaryTribe,Tribe,NA,2-3,NA
2023-24,4:00 PM ET,2024-01-20,2608744,NA,South Carolina State,North Carolina Central,SCSt,1606,SouthCarolinaStateBulldogs,Bulldogs,NA,NA,NA,2-2,NCCent,1783,NA,NorthCarolinaCentralEagles,Eagles,NA,2-3,NA
2023-24,12:00 PM ET,2024-01-20,2606725,NA,North Carolina State,Virginia Tech,NCSU,1538,NorthCarolinaStateWolfpack,Wolfpack,NA,NA,NA,3-0,VaTech,1678,NA,VirginiaTechHokies,Hokies,NA,2-1,NA
2023-24,2:00 PM ET,2024-01-20,2588418,NA,North Dakota State,Oral Roberts,NDakSt,5307,NorthDakotaStateBison,Bison,NA,NA,NA,3-2,OrRob,1561,NA,OralRobertsGoldenEagles,Golden Eagles,NA,1-3,NA
2023-24,5:00 PM ET,2024-01-20,2591884,NA,North Florida,Queens University,NoFla,1552,NorthFloridaOspreys,Ospreys,NA,NA,NA,4-2,QueeNC,2009,NA,QueensUniversityRoyals,Royals,NA,2-2,NA
2023-24,4:00 PM ET,2024-01-20,2573148,NA,Northern Arizona,Sacramento State,NoAri,1546,NorthernArizonaLumberjacks,Lumberjacks,NA,NA,NA,2-3,Sac,1588,NA,SacramentoStateHornets,Hornets,NA,1-3,NA
2023-24,8:00 PM ET,2024-01-20,2573149,NA,Northern Colorado,Portland State,NoCol,1550,NorthernColoradoBears,Bears,NA,NA,NA,2-2,PorSt,1805,NA,PortlandStateVikings,Vikings,NA,5-0,NA
2023-24,12:00 PM ET,2024-01-20,2602519,NA,Ohio State,Penn State,OhioSt,1557,OhioStateBuckeyes,Buckeyes,NA,NA,NA,2-1,PSU,1567,NA,PennStateNittanyLions,Nittany Lions,NA,4-0,NA
2023-24,1:05 PM ET,2024-01-20,2588422,NA,Omaha,Kansas City,Omaha,2100,OmahaMavericks,Mavericks,NA,NA,NA,2-3,UMKC,1508,NA,KansasCityRoos,Roos,NA,2-2,NA
2023-24,7:00 PM ET,2024-01-20,2595268,NA,Santa Clara,Portland,SantaC,1596,SantaClaraBroncos,Broncos,NA,NA,NA,4-0,Por,1572,NA,PortlandPilots,Pilots,NA,3-2,NA
2023-24,2:00 PM ET,2024-01-20,2602850,NA,Radford,USC Upstate,Rad,1579,RadfordHighlanders,Highlanders,NA,NA,NA,2-3,USCUp,1975,NA,USCUpstateSpartans,Spartans,NA,2-3,NA
2023-24,2:00 PM ET,2024-01-20,2603260,NA,Temple,Rice,Temple,1644,TempleOwls,Owls,NA,NA,NA,3-1,Rice,1582,NA,RiceOwls,Owls,NA,1-2,NA
2023-24,10:00 PM ET,2024-01-20,2595270,CBSS,San Francisco,Saint Mary's,SanFr,1593,SanFranciscoDons,Dons,NA,NA,NA,2-2,StMry,1622,NA,SaintMarysGaels,Gaels,NA,2-2,NA
2023-24,4:45 PM ET,2024-01-20,2592397,NA,Southeast Missouri State,SIUE,SEMO,1600,SoutheastMissouriStateRedhawks,Redhawks,NA,NA,NA,0-3,SIUE,1968,NA,SIUECougars,Cougars,NA,3-2,NA
2023-24,3:00 PM ET,2024-01-20,2603257,NA,SMU,Tulsa,SMU,1605,SMUMustangs,Mustangs,NA,NA,NA,3-1,Tulsa,1662,NA,TulsaGoldenHurricane,Golden Hurricane,NA,3-0,NA
2023-24,2:00 PM ET,2024-01-20,2588421,NA,South Dakota,South Dakota State,SouDak,5310,SouthDakotaCoyotes,Coyotes,NA,NA,NA,3-2,SDakSt,5330,NA,SouthDakotaStateJackrabbits,Jackrabbits,NA,1-2,NA
2023-24,4:30 PM ET,2024-01-20,2587642,NA,Southeastern Louisiana,Texas A&M-Commerce,SELa,1597,SoutheasternLouisianaLions,Lions,NA,NA,NA,1-3,TXA&MC,5065,NA,TexasAMCommerceLions,Lions,NA,2-4,NA
2023-24,8:00 PM ET,2024-01-20,2603308,CBSS,UNI,Southern Illinois,UNI,1544,UNIPanthers,Panthers,NA,NA,NA,1-1,SIU,1613,NA,SouthernIllinoisSalukis,Salukis,NA,3-0,NA
2023-24,1:00 PM ET,2024-01-20,2588870,NA,Southern Miss,Troy,SouMis,1607,SouthernMissGoldenEagles,Golden Eagles,NA,NA,NA,2-1,Troy,1660,NA,TroyTrojans,Trojans,NA,2-2,NA
2023-24,9:00 PM ET,2024-01-20,2609435,NA,Stanford,Washington,Stan,1627,StanfordCardinal,Cardinal,NA,NA,NA,3-1,Wash,1685,NA,WashingtonHuskies,Huskies,NA,3-1,NA
2023-24,7:30 PM ET,2024-01-20,2589236,NA,UT Rio Grande Valley,Tarleton St.,UTRGV,1664,UTRioGrandeValleyVaqueros,Vaqueros,NA,NA,NA,1-3,TarlSt,1828,NA,TarletonStTexans,Texans,NA,2-2,NA
2023-24,4:30 PM ET,2024-01-20,2592398,NA,Western Illinois,Tennessee State,WestIl,1690,WesternIllinoisLeathernecks,Leathernecks,NA,NA,NA,2-2,TennSt,1648,NA,TennesseeStateTigers,Tigers,NA,3-1,NA
2023-24,5:00 PM ET,2024-01-20,2576651,NA,UC Davis,UC Irvine,UCDav,1334,UCDavisAggies,Aggies,NA,NA,NA,3-1,UC-Irv,1335,NA,UCIrvineAnteaters,Anteaters,NA,3-1,NA
